,house_code,title,district,community,housing_estate,size,orientation,house_type,floor,price
0,BJ2725894578455986176,整租·龙聚山庄 3室1厅 南/北,延庆,延庆其它,龙聚山庄,100㎡,南 北,3室1厅1卫,中楼层（4层）,2300
1,BJ2570986608912506880,整租·八达岭镇住宅小区 5室1厅 南,延庆,延庆其它,八达岭镇住宅小区,187㎡,南,5室1厅4卫,高楼层（6层）,3700
